pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,7/30/19,84.7,-1.97,5.67,"Darvish, Yu",500874,506433,field_out,hit_into_play,,,,,9,"Jose Martinez grounds out, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,STL,CHC,X,6,ground_ball,0,0,2019,0.58,-0.13,0.62,2.39,,,,0,6,Bot,115.91,161.36,,,605170,,,4.885970523,-123.2919852,-1.14847425,4.967685921,21.02450985,-33.53627168,3.87,1.79,6,78.6,-20,84.3,2681,5.7,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.84,0.033,0.034,0,1,0,0,2,46,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,77,-0.033,-0.248
FC,7/30/19,90,-2.07,5.6,"Darvish, Yu",451594,506433,strikeout,swinging_strike,,,,,9,Dexter Fowler strikes out swinging.,R,L,R,STL,CHC,S,2,,2,2,2019,0.41,0.23,0.55,1.85,,669242,,2,5,Bot,,,,,605170,,,5.610202825,-131.105432,-3.879903306,3.660998813,22.67653216,-29.07188422,3.55,1.75,,,,89.8,2671,5.7,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.77,,,0,1,0,0,,39,7,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,120,-0.047,-0.275
FC,7/30/19,89.7,-2.07,5.55,"Darvish, Yu",451594,506433,,foul,,,,,9,Dexter Fowler strikes out swinging.,R,L,R,STL,CHC,S,,,2,2,2019,0.56,0.05,0.8,2.32,,669242,,2,5,Bot,,,,,605170,,,5.904027118,-130.6513318,-2.224369995,5.435535821,22.24542701,-31.45267182,3.58,1.75,12,78.9,-11,90,,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.51,,,,,,,,39,6,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,95,0,0
FF,7/30/19,97.6,-1.98,5.66,"Darvish, Yu",451594,506433,,ball,,,,,11,Dexter Fowler strikes out swinging.,R,L,R,STL,CHC,B,,,1,2,2019,-0.43,1.22,-1.67,4.84,,669242,,2,5,Bot,,,,,605170,,,1.83259774,-142.2163808,0.467184408,-6.238162804,31.35409975,-15.98352468,3.67,1.83,,,,97.8,2585,6.3,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.23,,,,,,,,39,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,199,0,0.034
FS,7/30/19,87.3,-1.95,5.59,"Darvish, Yu",451594,506433,,foul,,,,,13,Dexter Fowler strikes out swinging.,R,L,R,STL,CHC,S,,,1,2,2019,-0.29,0.69,-0.14,1.2,,669242,,2,5,Bot,,,,,605170,,,4.94578903,-127.0019838,-5.784746246,-4.157189112,25.71133376,-23.83353606,3.49,1.75,,,,86.9,1092,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.46,,,,,,,,39,4,Split-Finger,1,1,1,1,1,1,1,1,Infield shift,Standard,203,0,0
FF,7/30/19,95.5,-1.87,5.63,"Darvish, Yu",451594,506433,,foul,,,,,5,Dexter Fowler strikes out swinging.,R,L,R,STL,CHC,S,,,1,1,2019,-0.23,1.49,-0.2,2.56,,669242,,2,5,Bot,,,,,605170,,,4.885429427,-139.0315941,-5.838314889,-4.033017975,28.35728602,-11.85910997,3.72,1.75,,,,95.7,2567,6.2,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.32,,,,,,,,39,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Infield shift,Standard,189,0,-0.071
FC,7/30/19,86.8,-2.11,5.59,"Darvish, Yu",451594,506433,,foul,,,,,2,Dexter Fowler strikes out swinging.,R,L,R,STL,CHC,S,,,1,0,2019,0.55,-0.05,0.15,3.1,,669242,,2,5,Bot,,,,,605170,,,4.283171836,-126.4511653,0.21086093,5.23531523,21.16349007,-32.98713954,3.55,1.75,,,,87,,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.52,,,,,,,,39,2,Cutter,1,1,1,1,1,1,1,1,Infield shift,Standard,85,0,-0.052
FF,7/30/19,95.7,-1.78,5.71,"Darvish, Yu",451594,506433,,ball,,,,,12,Dexter Fowler strikes out swinging.,R,L,R,STL,CHC,B,,,0,0,2019,-0.19,1.41,0.03,4.17,,,669242,2,5,Bot,,,,,605170,,,5.194619867,-139.2783421,-1.628656724,-3.542667878,30.1829451,-13.77122252,3.64,1.83,,,,95.6,2541,6.1,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.38,,,,,,,,39,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,188,0.016,0.035
FT,7/30/19,95.8,-2.02,5.5,"Darvish, Yu",669242,506433,single,hit_into_play,,,,,5,Tommy Edman singles on a sharp ground ball to right fielder Jason Heyward.,R,L,R,STL,CHC,X,9,ground_ball,1,2,2019,-1.08,0.81,0.25,1.99,,,,2,5,Bot,167.22,100.92,,,605170,,,8.494212328,-139.4119821,-5.608880444,-15.94491379,27.22641154,-20.49912439,2.94,1.4,87,100.9,5,96.8,2391,6.6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,53.94,0.587,0.549,0.9,1,1,0,4,38,5,2-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,233,0.017,0.162
FS,7/30/19,89.2,-1.87,5.64,"Darvish, Yu",669242,506433,,foul,,,,,6,Tommy Edman singles on a sharp ground ball to right fielder Jason Heyward.,R,L,R,STL,CHC,S,,,1,2,2019,-0.07,0.61,0.82,2.02,,,,2,5,Bot,,,,,605170,,,6.720128882,-129.6704285,-4.135734334,-2.157660354,26.41997412,-24.79115048,2.88,1.4,,,,88.8,1581,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.47,,,,,,,,38,4,Split-Finger,1,1,1,1,1,1,1,1,Standard,Standard,187,0,0
FC,7/30/19,91.8,-1.96,5.57,"Darvish, Yu",669242,506433,,foul,,,,,11,Tommy Edman singles on a sharp ground ball to right fielder Jason Heyward.,R,L,R,STL,CHC,S,,,1,1,2019,0.26,0.95,-0.23,3.25,,,,2,5,Bot,,,,,605170,,,3.808223321,-133.7131303,-2.122485619,2.368913337,24.42968577,-20.60264145,3.05,1.4,,,,92,2773,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.48,,,,,,,,38,3,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,165,0,-0.028
FC,7/30/19,85.1,-1.98,5.51,"Darvish, Yu",669242,506433,,foul,,,,,12,Tommy Edman singles on a sharp ground ball to right fielder Jason Heyward.,R,L,R,STL,CHC,S,,,1,0,2019,0.42,-0.14,1.16,2.58,,,,2,5,Bot,,,,,605170,,,6.524106423,-123.962237,-0.412468494,3.377836074,19.44338794,-33.7431712,3.11,1.4,116,74.2,81,85.6,,6.1,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.42,,,,,,,,38,2,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,72,0,-0.021
FF,7/30/19,94.2,-1.79,5.74,"Darvish, Yu",669242,506433,,ball,,,,,11,Tommy Edman singles on a sharp ground ball to right fielder Jason Heyward.,R,L,R,STL,CHC,B,,,0,0,2019,-0.51,1.37,-0.79,4.83,,,,2,5,Bot,,,,,605170,,,3.692603181,-137.1962911,0.282815182,-7.154962148,28.0528421,-15.15605249,3.11,1.51,,,,94.2,2554,6.1,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.41,,,,,,,,38,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,200,0,0.015
SL,7/30/19,82.3,-2.07,5.39,"Darvish, Yu",425794,506433,strikeout,swinging_strike,,,,,14,Adam Wainwright strikes out swinging.,R,R,R,STL,CHC,S,2,,0,2,2019,1.15,-0.02,0.94,1.41,,,,1,5,Bot,,,,,605170,,,4.583447688,-119.6801703,-2.462597193,9.979215381,22.28795802,-32.10771214,3.75,1.66,,,,81.4,2452,5.6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.87,,,0,1,0,0,,37,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,89,-0.022,-0.106
FC,7/30/19,86.8,-2.02,5.61,"Darvish, Yu",425794,506433,,swinging_strike,,,,,6,Adam Wainwright strikes out swinging.,R,R,R,STL,CHC,S,,,0,1,2019,0.45,0.01,0.66,2.48,,,,1,5,Bot,,,,,605170,,,5.45437589,-126.3561373,-1.433035177,3.945014806,21.02716584,-31.98218418,3.64,1.66,,,,86.8,2684,5.9,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.64,,,,,,,,37,2,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,92,0,-0.041
FC,7/30/19,84.2,-1.95,5.62,"Darvish, Yu",425794,506433,,called_strike,,,,,5,Adam Wainwright strikes out swinging.,R,R,R,STL,CHC,S,,,0,0,2019,0.47,-0.2,-0.12,2.85,,,,1,5,Bot,,,,,605170,,,3.324778312,-122.7372447,0.225017979,4.184848342,20.5285385,-34.4267926,3.72,1.74,,,,84.2,,5.9,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.64,,,,,,,,37,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,67,0,-0.03
FF,7/30/19,95,-1.7,5.65,"Darvish, Yu",446308,506433,field_out,hit_into_play,,,,,4,Matt Wieters flies out to center fielder Ian Happ.,R,L,R,STL,CHC,X,8,fly_ball,2,2,2019,-0.06,1.28,-0.36,2.47,,,,0,5,Bot,112.79,33.81,,,605170,,,3.664138584,-138.4284873,-5.673921296,-1.476601513,28.12015461,-14.48110696,3.4,1.73,390,99.2,32,96.1,2435,6.6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,53.87,0.44,0.808,0,1,0,0,5,36,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,183,-0.029,-0.217
FC,7/30/19,86.8,-2.08,5.55,"Darvish, Yu",446308,506433,,foul,,,,,5,Matt Wieters flies out to center fielder Ian Happ.,R,L,R,STL,CHC,S,,,2,2,2019,0.39,-0.38,0.25,2.75,,,,0,5,Bot,,,,,605170,,,4.738887184,-126.320542,0.185099723,3.32264403,23.06952829,-36.44335568,3.43,1.73,,,,86.6,,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.55,,,,,,,,36,5,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,46,0,0
FC,7/30/19,84.5,-1.92,5.6,"Darvish, Yu",446308,506433,,foul,,,,,13,Matt Wieters flies out to center fielder Ian Happ.,R,L,R,STL,CHC,S,,,2,1,2019,0.36,-0.41,-0.22,1.6,,,,0,5,Bot,,,,,605170,,,3.260547877,-123.09849,-2.251999148,3.067786115,21.34124224,-36.10269231,3.34,1.74,,,,84.7,,6.1,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.41,,,,,,,,36,4,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,42,0,-0.073
FF,7/30/19,93.3,-1.96,5.68,"Darvish, Yu",446308,506433,,ball,,,,,11,Matt Wieters flies out to center fielder Ian Happ.,R,L,R,STL,CHC,B,,,1,1,2019,-0.29,1.47,-0.84,2.88,,,,0,5,Bot,,,,,605170,,,3.538286465,-135.965569,-4.789622323,-4.322977471,26.42367216,-12.94023078,3.47,1.95,,,,94.2,2558,6.5,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54,,,,,,,,36,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,191,0,0.054
FC,7/30/19,84.6,-1.87,5.68,"Darvish, Yu",446308,506433,,called_strike,,,,,9,Matt Wieters flies out to center fielder Ian Happ.,R,L,R,STL,CHC,S,,,1,0,2019,0.18,-0.37,0.6,2.07,,,,0,5,Bot,,,,,605170,,,5.349862614,-123.1243433,-1.436573496,0.870663093,20.56549303,-35.82475896,3.34,1.83,,,,84.2,2586,5.6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.85,,,,,,,,36,2,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,26,0,-0.05
FC,7/30/19,82.4,-1.89,5.59,"Darvish, Yu",446308,506433,,ball,,,,,14,Matt Wieters flies out to center fielder Ian Happ.,R,L,R,STL,CHC,B,,,0,0,2019,0.43,-0.33,1.23,1.19,,,,0,5,Bot,,,,,605170,,,6.212043205,-119.9626037,-2.902420975,3.089519816,20.39946975,-35.03872867,3.43,1.77,,,,82.1,,5.8,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.7,,,,,,,,36,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,53,0,0.037
FF,7/30/19,95.9,-1.86,5.62,"Darvish, Yu",641933,506433,strikeout,swinging_strike,,,,,12,Tyler O'Neill strikes out swinging.,R,R,R,STL,CHC,S,2,,2,2,2019,-0.3,1.47,0.57,3.77,502671,,,2,4,Bot,,,,,605170,,,7.111925573,-139.5329242,-2.630582944,-5.425465274,28.66638773,-12.61928001,3.37,1.65,,,,96.2,2649,6.3,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.22,,,0,1,0,0,,31,5,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,192,-0.047,-0.293
FC,7/30/19,87.1,-1.88,5.57,"Darvish, Yu",641933,506433,,ball,,,,,14,Tyler O'Neill strikes out swinging.,R,R,R,STL,CHC,B,,,1,2,2019,0.46,-0.15,1.28,1.29,502671,,,2,4,Bot,,,,,605170,,,6.626488439,-126.6827443,-3.849992328,3.673574885,23.41030198,-33.25505234,3.31,1.71,,,,87,,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.49,,,,,,,,31,4,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,72,0,0.029
FF,7/30/19,96.1,-1.78,5.61,"Darvish, Yu",641933,506433,,foul,,,,,12,Tyler O'Neill strikes out swinging.,R,R,R,STL,CHC,S,,,1,1,2019,-0.34,1.51,0.98,2.82,502671,,,2,4,Bot,,,,,605170,,,8.069265954,-139.7922235,-5.254149794,-6.108221747,28.87454369,-11.41712914,3.23,1.65,,,,96.4,2626,6.3,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.22,,,,,,,,31,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,193,0,-0.083
FF,7/30/19,95.6,-1.73,5.65,"Darvish, Yu",641933,506433,,swinging_strike,,,,,3,Tyler O'Neill strikes out swinging.,R,R,R,STL,CHC,S,,,1,0,2019,-0.26,1.36,0.41,3.29,502671,,,2,4,Bot,,,,,605170,,,6.20876763,-139.1482949,-3.726780384,-4.592627311,28.1580665,-13.84729216,3.29,1.63,,,,96,2518,6.3,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.22,,,,,,,,31,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,191,0,-0.051
FF,7/30/19,95.2,-1.73,5.71,"Darvish, Yu",641933,506433,,ball,,,,,12,Tyler O'Neill strikes out swinging.,R,R,R,STL,CHC,B,,,0,0,2019,-0.15,1.33,0.98,3.3,502671,,,2,4,Bot,,,,,605170,,,7.486427878,-138.5487474,-3.736073239,-3.485245968,28.30441568,-14.2592737,3.29,1.65,,,,95.9,2558,6.5,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,53.99,,,,,,,,31,1,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,186,0,0.038
FC,7/30/19,86.1,-2.03,5.63,"Darvish, Yu",543939,506433,field_out,hit_into_play,,,,,8,Kolten Wong flies out to center fielder Ian Happ.,R,L,R,STL,CHC,X,8,fly_ball,1,0,2019,0.5,-0.37,-0.2,2.01,502671,,,1,4,Bot,95.72,98.19,,,605170,,,3.326379398,-125.4187472,-1.730820525,4.69862252,21.03955284,-35.93036894,3.14,1.6,251,89.2,53,86.2,,5.9,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.57,0.02,0.03,0,1,0,0,3,30,2,Cutter,1,1,1,1,1,1,1,1,Strategic,Standard,54,-0.077,-0.215
SL,7/30/19,82.3,-2.05,5.51,"Darvish, Yu",543939,506433,,ball,,,,,14,Kolten Wong flies out to center fielder Ian Happ.,R,L,R,STL,CHC,B,,,0,0,2019,1.5,0.11,2.82,1.15,500874,502671,,1,4,Bot,,,,,605170,,,8.09564482,-119.4957153,-3.510532404,12.40371554,22.77710557,-30.72318866,3.05,1.42,,,,81.1,2659,5.5,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.95,,,,,,,,30,1,Slider,0,1,0,1,1,1,1,1,Standard,Standard,94,0.084,0.074
FS,7/30/19,88,-1.86,5.69,"Darvish, Yu",657557,506433,strikeout,swinging_strike_blocked,,,,,13,Paul DeJong strikes out swinging.   Paul Goldschmidt to 2nd.  Wild pitch by pitcher Yu Darvish.,R,R,R,STL,CHC,S,2,,0,2,2019,-0.59,0.25,-0.74,0.95,500874,,502671,0,4,Bot,,,,,605170,,,3.966160056,-128.0798928,-5.915557098,-7.354578956,25.35259849,-28.49736445,3.31,1.54,,,,88.3,1016,6.4,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.13,,,0,1,0,0,,29,3,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,247,-0.047,-0.35
FT,7/30/19,93.7,-2.03,5.46,"Darvish, Yu",657557,506433,,foul,,,,,9,Paul DeJong strikes out swinging.   Paul Goldschmidt to 2nd.  Wild pitch by pitcher Yu Darvish.,R,R,R,STL,CHC,S,,,0,1,2019,-1.05,0.71,0.52,1.71,500874,,502671,0,4,Bot,,,,,605170,,,8.978437093,-136.296213,-5.606960512,-15.08389932,27.48681201,-22.21775453,3.49,1.6,,,,94.5,2411,6.6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,53.89,,,,,,,,29,2,2-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,236,0,-0.16
CU,7/30/19,76.8,-1.79,5.48,"Darvish, Yu",657557,506433,,foul,,,,,14,Paul DeJong strikes out swinging.   Paul Goldschmidt to 2nd.  Wild pitch by pitcher Yu Darvish.,R,R,R,STL,CHC,S,,,0,0,2019,1,-1.03,0.92,1.83,500874,,502671,0,4,Bot,,,,,605170,,,3.923138164,-111.7673547,1.063749929,7.551449534,19.76374421,-41.04602387,3.37,1.54,,,,76.2,2728,5.8,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.7,,,,,,,,29,1,Curveball,0,1,0,1,1,0,0,1,Standard,Standard,44,0,-0.078
FF,7/30/19,96.4,-1.66,5.75,"Darvish, Yu",502671,506433,single,hit_into_play,,,,,9,Paul Goldschmidt singles on a fly ball to right fielder Jason Heyward.   Jose Martinez to 3rd.,R,R,R,STL,CHC,X,9,fly_ball,0,1,2019,-0.09,1.37,0.79,1.92,,,500874,0,4,Bot,189.27,126.19,,,605170,,,6.715115707,-140.1197649,-7.702287642,-2.634535543,30.08078808,-12.62946771,3.43,1.77,229,73.6,28,96.5,2564,6.3,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.21,0.513,0.462,0.9,1,1,0,4,28,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,184,0.117,0.741
FC,7/30/19,86.2,-1.93,5.62,"Darvish, Yu",502671,506433,,called_strike,,,,,5,Paul Goldschmidt singles on a fly ball to right fielder Jason Heyward.   Jose Martinez to 3rd.,R,R,R,STL,CHC,S,,,0,0,2019,0.58,-0.4,-0.09,2.41,,,500874,0,4,Bot,,,,,605170,,,3.200787242,-125.530305,-0.65548358,5.451151961,23.21739753,-36.40145533,3.43,1.74,,,,85.9,1365,5.8,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.67,,,,,,,,28,1,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,56,0,-0.067
FF,7/30/19,95.2,-1.63,5.74,"Darvish, Yu",500874,506433,single,hit_into_play,,,,,5,Jose Martinez singles on a sharp line drive to center fielder Ian Happ.,R,R,R,STL,CHC,X,8,line_drive,2,2,2019,-0.31,1.28,-0.12,3.09,,,,0,4,Bot,155.26,79.2,,,605170,,,4.663180332,-138.6715451,-4.210649828,-4.997376313,30.04025878,-14.91654813,3.84,1.89,247,100.3,11,95.6,2462,6.4,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.13,0.9,0.889,0.9,1,1,0,4,27,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,194,0.049,0.439
FF,7/30/19,95.8,-1.87,5.79,"Darvish, Yu",500874,506433,,ball,,,,,11,Jose Martinez singles on a sharp line drive to center fielder Ian Happ.,R,R,R,STL,CHC,B,,,1,2,2019,-0.41,1.61,-1.9,5.62,,,,0,4,Bot,,,,,605170,,,0.832734419,-139.6518827,1.486505787,-5.526373399,28.85416558,-11.60483046,3.81,1.95,,,,96,2505,6.1,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.36,,,,,,,,27,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Strategic,Standard,194,0,0.042
FC,7/30/19,85.4,-1.86,5.66,"Darvish, Yu",500874,506433,,called_strike,,,,,2,Jose Martinez singles on a sharp line drive to center fielder Ian Happ.,R,R,R,STL,CHC,S,,,1,1,2019,0.72,-0.26,0.25,3.28,,,,0,4,Bot,,,,,605170,,,3.542740144,-124.3657819,1.080346952,6.767348951,21.1025583,-35.26788763,3.73,1.8,,,,85.2,2725,5.8,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.7,,,,,,,,27,3,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,70,0,-0.061
FF,7/30/19,94.9,-1.69,5.77,"Darvish, Yu",500874,506433,,ball,,,,,11,Jose Martinez singles on a sharp line drive to center fielder Ian Happ.,R,R,R,STL,CHC,B,,,0,1,2019,-0.38,1.57,-0.63,4.24,,,,0,4,Bot,,,,,605170,,,3.590277864,-138.1318085,-1.820455322,-5.516883655,28.61056468,-12.13737321,3.9,2.03,,,,94.6,2520,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.54,,,,,,,,27,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,193,0,0.027
FF,7/30/19,93.1,-1.64,5.75,"Darvish, Yu",500874,506433,,foul_tip,,,,,8,Jose Martinez singles on a sharp line drive to center fielder Ian Happ.,R,R,R,STL,CHC,S,,,0,0,2019,-0.15,1.5,0.14,2.55,,,,0,4,Bot,,,,,605170,,,4.905934562,-135.4862193,-5.824875325,-2.840499428,27.2783438,-12.41294974,3.99,1.95,,,,93.9,2612,6.6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,53.92,,,,,,,,27,1,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,186,0,-0.039
FC,7/30/19,86.8,-1.95,5.57,"Darvish, Yu",451594,506433,field_out,hit_into_play,,,,,9,"Dexter Fowler grounds out, second baseman Robel Garcia to first baseman Anthony Rizzo.",R,L,R,STL,CHC,X,4,ground_ball,3,2,2019,0.27,-0.34,0.63,2.3,,669242,,2,3,Bot,138.26,149.68,,,605170,,,5.571230229,-126.2782066,-1.003293628,1.820832198,24.18489473,-35.75266387,3.67,1.77,59,76.3,3,86.3,,5.8,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.67,0.207,0.199,0,1,0,0,2,21,7,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,39,-0.038,-0.332
FS,7/30/19,88.5,-1.86,5.58,"Darvish, Yu",451594,506433,,ball,,,,,14,"Dexter Fowler grounds out, second baseman Robel Garcia to first baseman Anthony Rizzo.",R,L,R,STL,CHC,B,,,2,2,2019,-0.17,0.31,0.2,1.01,,,669242,2,3,Bot,,,,,605170,,,5.335441263,-128.6775863,-5.726558777,-2.920070316,24.71950399,-27.88336758,3.58,1.77,,,,88.2,1672,6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.53,,,,,,,,21,6,Split-Finger,0,0,0,0,0,0,0,0,Infield shift,Standard,209,0.012,0.066
FT,7/30/19,96.5,-2.01,5.55,"Darvish, Yu",451594,506433,,foul,,,,,5,"Dexter Fowler grounds out, second baseman Robel Garcia to first baseman Anthony Rizzo.",R,L,R,STL,CHC,S,,,2,2,2019,-1.16,0.89,0.04,2.6,,,669242,2,3,Bot,,,,,605170,,,8.065612774,-140.3575743,-4.333522027,-16.99688044,28.92686958,-19.67485551,3.55,1.8,,,,96.8,2466,6.3,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.21,,,,,,,,21,5,2-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,232,0,0
SL,7/30/19,83.4,-2.11,5.39,"Darvish, Yu",451594,506433,,foul,,,,,5,"Dexter Fowler grounds out, second baseman Robel Garcia to first baseman Anthony Rizzo.",R,L,R,STL,CHC,S,,,2,1,2019,1.31,0.16,0.02,2.73,,,669242,2,3,Bot,,,,,605170,,,2.352492643,-121.3592661,-0.019343925,12.20358679,22.83403482,-30.86916087,3.64,1.75,7,67.7,-20,82.4,2581,5.5,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.99,,,,,,,,21,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,97,0,-0.08
FC,7/30/19,88.9,-1.99,5.46,"Darvish, Yu",451594,506433,,ball,,,,,14,"Dexter Fowler grounds out, second baseman Robel Garcia to first baseman Anthony Rizzo.",R,L,R,STL,CHC,B,,,1,1,2019,0.34,-0.18,1.37,1.62,,,669242,2,3,Bot,,,,,605170,,,7.508305367,-129.3348129,-3.051834554,2.45498779,24.25872084,-33.84082889,3.61,1.77,,,,89,2767,6.1,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.36,,,,,,,,21,3,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,63,0,0.037
FC,7/30/19,86.5,-1.98,5.55,"Darvish, Yu",451594,506433,,called_strike,,,,,6,"Dexter Fowler grounds out, second baseman Robel Garcia to first baseman Anthony Rizzo.",R,L,R,STL,CHC,S,,,1,0,2019,0.28,-0.26,0.61,2.75,,,669242,2,3,Bot,,,,,605170,,,5.558105597,-125.9690758,-0.068498758,2.117075501,20.31642735,-35.1572842,3.64,1.83,,,,86.5,2715,5.8,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.69,,,,,,,,21,2,Cutter,0,0,0,0,0,0,0,0,Strategic,Standard,47,0,-0.045
SL,7/30/19,82.4,-2.02,5.5,"Darvish, Yu",451594,506433,,ball,,,,,13,"Dexter Fowler grounds out, second baseman Robel Garcia to first baseman Anthony Rizzo.",R,L,R,STL,CHC,B,,,0,0,2019,1.21,-0.2,-1.38,2.33,,,669242,2,3,Bot,,,,,605170,,,-0.843758978,-119.9201434,-0.337326466,11.58153482,22.8281566,-34.23767989,3.58,1.83,,,,81.5,2647,5.6,566619,506433,605170,519203,596825,592178,595879,656941,664023,518792,54.89,,,,,,,,21,1,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,81,0,0.035
